央视,#genre#
CQTV新闻,http://14.105.22.9:20002/rtp/235.254.196.208:1104
CQTV影视,http://14.105.22.9:20002/rtp/235.254.196.209:1108
CQTV都市,http://14.105.22.9:20002/rtp/235.254.196.210:1112
CQTV时尚,http://14.105.22.9:20002/rtp/235.254.196.211:1116
CQTV娱乐,http://14.105.22.9:20002/rtp/235.254.196.212:1120
CQTV公共农村,http://14.105.22.9:20002/rtp/235.254.196.213:1124
爱上4K,http://14.105.22.9:20002/rtp/235.254.198.102:7980
开县本地电视1,http://14.105.22.9:20002/rtp/235.254.198.145:1870
开县本地电视2,http://14.105.22.9:20002/rtp/235.254.198.148:1874
芒果TV,http://14.105.22.9:20002/rtp/235.254.196.206:7980
长寿本地1,http://14.105.22.9:20002/rtp/235.254.196.225:1278
长寿本地2,http://14.105.22.9:20002/rtp/235.254.196.223:1282
长寿本地3,http://14.105.22.9:20002/rtp/235.254.196.224:1286
音乐之声,http://14.105.22.9:20002/rtp/235.254.196.128:1306
江苏晚会4K,http://14.105.22.9:20002/rtp/235.254.198.147:1866
CGTN,http://60.166.114.144:8888/rtp/238.1.78.50:6272
安徽经济生活,http://60.166.114.144:8888/rtp/238.1.79.44:4464
安徽影视频道,http://60.166.114.144:8888/rtp/238.1.79.42:4448
安徽公共频道,http://60.166.114.144:8888/rtp/238.1.79.43:4456
安徽综艺体育,http://60.166.114.144:8888/rtp/238.1.79.41:4440
安徽农业科教,http://60.166.114.144:8888/rtp/238.1.79.40:4432
安徽人物频道,http://60.166.114.144:8888/rtp/238.1.79.45:4472
安徽国际频道,http://60.166.114.144:8888/rtp/238.1.78.61:6360
安徽导视频道,http://60.166.114.144:8888/rtp/238.1.79.66:4664
海豚生活,http://60.166.114.144:8888/rtp/238.1.79.50:4512
海豚少儿,http://60.166.114.144:8888/rtp/238.1.79.32:4368
海豚健康,http://60.166.114.144:8888/rtp/238.1.79.33:4376
海豚影视,http://60.166.114.144:8888/rtp/238.1.79.34:4384
家家购物,http://60.166.114.144:8888/rtp/238.1.78.32:6184
陶瓷,http://60.166.114.144:8888/rtp/238.1.78.157:7128
全纪实,http://60.166.114.144:8888/rtp/238.1.78.151:7080
纪实人文,http://60.166.114.144:8888/rtp/238.1.78.153:7096
动漫秀场,http://60.166.114.144:8888/rtp/238.1.78.154:7104
金鹰纪实,http://60.166.114.144:8888/rtp/238.1.79.9:4184
茶频道,http://60.166.114.144:8888/rtp/238.1.79.30:4352
快乐垂钓,http://60.166.114.144:8888/rtp/238.1.79.31:4360
生活时尚,http://60.166.114.144:8888/rtp/238.1.78.155:7112
体育赛事,http://60.166.114.144:8888/rtp/238.1.78.33:6192
中甲联赛,http://60.166.114.144:8888/rtp/238.1.79.39:4424
卡酷少儿,http://60.166.114.144:8888/rtp/238.1.78.97:6648
哈哈炫动,http://60.166.114.144:8888/rtp/238.1.78.82:6528
金鹰卡通,http://60.166.114.144:8888/rtp/238.1.78.100:6672
财富天下,http://60.166.114.144:8888/rtp/238.1.78.25:6128
东方财*浦东,http://60.166.114.144:8888/rtp/238.1.78.73:6456
都市剧场,http://60.166.114.144:8888/rtp/238.1.78.74:6464
金色频道,http://60.166.114.144:8888/rtp/238.1.78.76:6480
游戏风云,http://60.166.114.144:8888/rtp/238.1.78.81:6520
法治天地,http://60.166.114.144:8888/rtp/238.1.78.84:6544
七彩戏剧,http://60.166.114.144:8888/rtp/238.1.78.85:6552
合肥新闻频道,http://60.166.114.144:8888/rtp/238.1.78.111:6760
肥东新闻综合,http://60.166.114.144:8888/rtp/238.1.78.183:7336
肥东经济生活,http://60.166.114.144:8888/rtp/238.1.78.184:7344
肥西新闻综合,http://60.166.114.144:8888/rtp/238.1.78.185:7352
长丰电视台,http://60.166.114.144:8888/rtp/238.1.78.182:7328
滁州新闻综合,http://60.166.114.144:8888/rtp/238.1.78.132:6928
滁州公共频道,http://60.166.114.144:8888/rtp/238.1.78.133:6936
滁州科教频道,http://60.166.114.144:8888/rtp/238.1.78.134:6944
全椒综合频道,http://60.166.114.144:8888/rtp/238.1.78.203:7496
来安新闻综合,http://60.166.114.144:8888/rtp/238.1.78.204:7504
定远新闻综合,http://60.166.114.144:8888/rtp/238.1.78.205:7512
凤阳新闻频道,http://60.166.114.144:8888/rtp/238.1.78.207:7528
明光综合频道,http://60.166.114.144:8888/rtp/238.1.78.208:7536
芜湖新闻综合,http://60.166.114.144:8888/rtp/238.1.78.112:6768
芜湖公共频道,http://60.166.114.144:8888/rtp/238.1.78.80:6512
芜湖生活频道,http://60.166.114.144:8888/rtp/238.1.78.152:7088
芜湖教育频道,http://60.166.114.144:8888/rtp/238.1.78.167:7208
湾沚新闻综合,http://60.166.114.144:8888/rtp/238.1.78.187:7368
繁昌新闻综合,http://60.166.114.144:8888/rtp/238.1.78.190:7392
无为新闻频道,http://60.166.114.144:8888/rtp/238.1.78.188:7376
南陵新闻综合,http://60.166.114.144:8888/rtp/238.1.78.189:7384
马鞍山新闻综合,http://60.166.114.144:8888/rtp/238.1.79.15:4232
马鞍山公共频道,http://60.166.114.144:8888/rtp/238.1.78.77:6488
安庆新闻综合,http://60.166.114.144:8888/rtp/238.1.78.117:6808
安庆公共频道,http://60.166.114.144:8888/rtp/238.1.78.118:6816
安庆教育频道,http://60.166.114.144:8888/rtp/238.1.78.120:6832
潜山综合频道,http://60.166.114.144:8888/rtp/238.1.78.192:7408
桐城综合频道,http://60.166.114.144:8888/rtp/238.1.78.28:6152
太湖新闻综合,http://60.166.114.144:8888/rtp/238.1.79.12:4208
黄山新闻综合,http://60.166.114.144:8888/rtp/238.1.78.130:6912
黄山公共频道,http://60.166.114.144:8888/rtp/238.1.78.131:6920
徽州新闻频道,http://60.166.114.144:8888/rtp/238.1.78.138:6976
太平电视台,http://60.166.114.144:8888/rtp/238.1.78.199:7464
歙县综合频道,http://60.166.114.144:8888/rtp/238.1.78.200:7472
休宁新闻综合,http://60.166.114.144:8888/rtp/238.1.79.20:4272
祁门综合频道,http://60.166.114.144:8888/rtp/238.1.79.14:4224
黟县新闻综合,http://60.166.114.144:8888/rtp/238.1.78.149:7064
宣城综合频道,http://60.166.114.144:8888/rtp/238.1.78.142:7008
宣城公共频道,http://60.166.114.144:8888/rtp/238.1.78.143:7016
广德新闻综合,http://60.166.114.144:8888/rtp/238.1.78.212:7568
广德生活频道,http://60.166.114.144:8888/rtp/238.1.78.213:7576
郎溪新闻频道,http://60.166.114.144:8888/rtp/238.1.78.214:7584
旌德新闻综合,http://60.166.114.144:8888/rtp/238.1.78.215:7592
宁国新闻综合,http://60.166.114.144:8888/rtp/238.1.78.216:7600
绩溪新闻频道,http://60.166.114.144:8888/rtp/238.1.78.218:7616
池州新闻综合,http://60.166.114.144:8888/rtp/238.1.78.147:7048
池州公共频道,http://60.166.114.144:8888/rtp/238.1.78.148:7056
石台综合频道,http://60.166.114.144:8888/rtp/238.1.78.221:7640
东至综合频道,http://60.166.114.144:8888/rtp/238.1.79.13:4216
铜陵新闻综合,http://60.166.114.144:8888/rtp/238.1.78.139:6984
铜陵公共频道,http://60.166.114.144:8888/rtp/238.1.78.140:6992
铜陵科教频道,http://60.166.114.144:8888/rtp/238.1.78.141:7000
义安新闻综合,http://60.166.114.144:8888/rtp/238.1.78.211:7560
枞阳电视台,http://60.166.114.144:8888/rtp/238.1.78.210:7552
六安综合频道,http://60.166.114.144:8888/rtp/238.1.78.144:7024
六安公共频道,http://60.166.114.144:8888/rtp/238.1.78.145:7032
霍山综合频道,http://60.166.114.144:8888/rtp/238.1.78.220:7632
霍邱新闻综合,http://60.166.114.144:8888/rtp/238.1.78.119:6824
金寨综合频道,http://60.166.114.144:8888/rtp/238.1.79.21:4280
淮南新闻综合,http://60.166.114.144:8888/rtp/238.1.78.113:6776
淮南公共频道,http://60.166.114.144:8888/rtp/238.1.78.114:6784
寿县新闻综合,http://60.166.114.144:8888/rtp/238.1.78.146:7040
淮北新闻综合,http://60.166.114.144:8888/rtp/238.1.78.135:6952
淮北公共频道,http://60.166.114.144:8888/rtp/238.1.78.136:6960
淮北教育频道,http://60.166.114.144:8888/rtp/238.1.78.137:6968
濉溪新闻频道,http://60.166.114.144:8888/rtp/238.1.78.209:7544
宿州新闻综合,http://60.166.114.144:8888/rtp/238.1.78.121:6840
宿州公共频道,http://60.166.114.144:8888/rtp/238.1.78.122:6848
宿州科教频道,http://60.166.114.144:8888/rtp/238.1.78.123:6856
萧县新闻综合,http://60.166.114.144:8888/rtp/238.1.79.46:4480
泗县新闻频道,http://60.166.114.144:8888/rtp/238.1.78.193:7416
蚌埠新闻综合,http://60.166.114.144:8888/rtp/238.1.78.180:7312
蚌埠公共频道,http://60.166.114.144:8888/rtp/238.1.78.181:7320
五河新闻综合,http://60.166.114.144:8888/rtp/238.1.79.52:4528
固镇新闻综合,http://60.166.114.144:8888/rtp/238.1.79.47:4488
阜阳新闻综合,http://60.166.114.144:8888/rtp/238.1.78.124:6864
阜阳公共频道,http://60.166.114.144:8888/rtp/238.1.78.125:6872
阜阳教育频道,http://60.166.114.144:8888/rtp/238.1.78.126:6880
阜阳都市频道,http://60.166.114.144:8888/rtp/238.1.78.127:6888
颍上新闻综合,http://60.166.114.144:8888/rtp/238.1.78.194:7424
界首综合频道,http://60.166.114.144:8888/rtp/238.1.78.195:7432
临泉新闻频道,http://60.166.114.144:8888/rtp/238.1.78.29:6160
阜南新闻综合,http://60.166.114.144:8888/rtp/238.1.79.11:4200
亳州综合频道,http://60.166.114.144:8888/rtp/238.1.78.128:6896
亳州农村频道,http://60.166.114.144:8888/rtp/238.1.78.129:6904
利辛新闻综合,http://60.166.114.144:8888/rtp/238.1.78.196:7440
涡阳新闻综合,http://60.166.114.144:8888/rtp/238.1.78.197:7448
蒙城新闻频道,http://60.166.114.144:8888/rtp/238.1.79.19:4264
中国教育电视台1,http://113.24.136.66:8084/udp/239.1.1.65:8065
中国教育电视台2,http://113.24.136.66:8084/udp/239.1.1.66:8066
中国教育电视台4,http://113.24.136.66:8084/udp/239.1.1.67:8067
环球奇观,http://113.24.136.66:8084/udp/239.1.1.98:8098
发现之旅,http://113.24.136.66:8084/udp/239.1.1.103:8103
中学生,http://113.24.136.66:8084/udp/239.1.1.104:8104
纪实人文,http://113.24.136.66:8084/udp/239.1.1.45:8045
金鹰卡通,http://113.24.136.66:8084/udp/239.1.1.61:8061
卡酷少儿,http://113.24.136.66:8084/udp/239.1.1.62:8062
金鹰纪实,http://113.24.136.66:8084/udp/239.1.1.63:8063
哈哈炫动,http://113.24.136.66:8084/udp/239.1.1.64:8064
嘉佳卡通,http://113.24.136.66:8084/udp/239.1.1.68:8068
优漫卡通,http://113.24.136.66:8084/udp/239.1.1.72:8072
魅力足球,http://113.24.136.66:8084/udp/239.1.1.75:8075
生活时尚,http://113.24.136.66:8084/udp/239.1.1.76:8076
茶频道,http://113.24.136.66:8084/udp/239.1.1.77:8077
法治天地,http://113.24.136.66:8084/udp/239.1.1.79:8079
动漫秀场,http://113.24.136.66:8084/udp/239.1.1.80:8080
都市剧场,http://113.24.136.66:8084/udp/239.1.1.81:8081
金色学堂,http://113.24.136.66:8084/udp/239.1.1.82:8082
游戏风云,http://113.24.136.66:8084/udp/239.1.1.83:8083
乐游,http://113.24.136.66:8084/udp/239.1.1.84:8084
东方财经,http://113.24.136.66:8084/udp/239.1.1.85:8085
快乐垂钓,http://113.24.136.66:8084/udp/239.1.1.86:8086
老故事,http://113.24.136.66:8084/udp/239.1.1.87:8087
书画频道,http://113.24.136.66:8084/udp/239.1.1.88:8088
汽摩,http://113.24.136.66:8084/udp/239.1.1.92:8092
百姓健康,http://113.24.136.66:8084/udp/239.1.1.105:8105
中华特产,http://113.24.136.66:8084/udp/239.1.1.106:8106
中国天气,http://113.24.136.66:8084/udp/239.1.1.107:8107
证券服务,http://113.24.136.66:8084/udp/239.1.1.108:8108
车迷频道,http://113.24.136.66:8084/udp/239.1.1.109:8109
生态环境,http://113.24.136.66:8084/udp/239.1.1.110:8110
四海钓鱼,http://113.24.136.66:8084/udp/239.1.1.111:8111
家庭理财,http://113.24.136.66:8084/udp/239.1.1.112:8112
财富天下,http://113.24.136.66:8084/udp/239.1.1.113:8113
优优宝贝,http://113.24.136.66:8084/udp/239.1.1.114:8114
优购物,http://113.24.136.66:8084/udp/239.1.1.115:8115
环球旅游,http://113.24.136.66:8084/udp/239.1.1.116:8116
黄河电视台,http://113.24.136.66:8084/udp/239.1.1.2:8002
山西经济与科技,http://113.24.136.66:8084/udp/239.1.1.3:8003
山西影视,http://113.24.136.66:8084/udp/239.1.1.4:8004
山西社会与法治,http://113.24.136.66:8084/udp/239.1.1.5:8005
山西文体生活,http://113.24.136.66:8084/udp/239.1.1.6:8006
晋中综合,http://113.24.136.66:8084/udp/239.1.1.120:8120
晋中公共,http://113.24.136.66:8084/udp/239.1.1.121:8121
运城1台,http://113.24.136.66:8084/udp/239.1.1.123:8123
运城2台,http://113.24.136.66:8084/udp/239.1.1.124:8124
盐湖频道,http://113.24.136.66:8084/udp/239.1.1.125:8125
中国教育电视台1,http://113.24.136.66:8083/udp/239.1.1.65:8065
中国教育电视台2,http://113.24.136.66:8083/udp/239.1.1.66:8066
中国教育电视台4,http://113.24.136.66:8083/udp/239.1.1.67:8067
环球奇观,http://113.24.136.66:8083/udp/239.1.1.98:8098
发现之旅,http://113.24.136.66:8083/udp/239.1.1.103:8103
中学生,http://113.24.136.66:8083/udp/239.1.1.104:8104
纪实人文,http://113.24.136.66:8083/udp/239.1.1.45:8045
金鹰卡通,http://113.24.136.66:8083/udp/239.1.1.61:8061
卡酷少儿,http://113.24.136.66:8083/udp/239.1.1.62:8062
金鹰纪实,http://113.24.136.66:8083/udp/239.1.1.63:8063
哈哈炫动,http://113.24.136.66:8083/udp/239.1.1.64:8064
嘉佳卡通,http://113.24.136.66:8083/udp/239.1.1.68:8068
优漫卡通,http://113.24.136.66:8083/udp/239.1.1.72:8072
魅力足球,http://113.24.136.66:8083/udp/239.1.1.75:8075
生活时尚,http://113.24.136.66:8083/udp/239.1.1.76:8076
茶频道,http://113.24.136.66:8083/udp/239.1.1.77:8077
法治天地,http://113.24.136.66:8083/udp/239.1.1.79:8079
动漫秀场,http://113.24.136.66:8083/udp/239.1.1.80:8080
都市剧场,http://113.24.136.66:8083/udp/239.1.1.81:8081
金色学堂,http://113.24.136.66:8083/udp/239.1.1.82:8082
游戏风云,http://113.24.136.66:8083/udp/239.1.1.83:8083
乐游,http://113.24.136.66:8083/udp/239.1.1.84:8084
东方财经,http://113.24.136.66:8083/udp/239.1.1.85:8085
快乐垂钓,http://113.24.136.66:8083/udp/239.1.1.86:8086
老故事,http://113.24.136.66:8083/udp/239.1.1.87:8087
书画频道,http://113.24.136.66:8083/udp/239.1.1.88:8088
汽摩,http://113.24.136.66:8083/udp/239.1.1.92:8092
百姓健康,http://113.24.136.66:8083/udp/239.1.1.105:8105
中华特产,http://113.24.136.66:8083/udp/239.1.1.106:8106
中国天气,http://113.24.136.66:8083/udp/239.1.1.107:8107
证券服务,http://113.24.136.66:8083/udp/239.1.1.108:8108
车迷频道,http://113.24.136.66:8083/udp/239.1.1.109:8109
生态环境,http://113.24.136.66:8083/udp/239.1.1.110:8110
四海钓鱼,http://113.24.136.66:8083/udp/239.1.1.111:8111
家庭理财,http://113.24.136.66:8083/udp/239.1.1.112:8112
财富天下,http://113.24.136.66:8083/udp/239.1.1.113:8113
优优宝贝,http://113.24.136.66:8083/udp/239.1.1.114:8114
优购物,http://113.24.136.66:8083/udp/239.1.1.115:8115
环球旅游,http://113.24.136.66:8083/udp/239.1.1.116:8116
黄河电视台,http://113.24.136.66:8083/udp/239.1.1.2:8002
山西经济与科技,http://113.24.136.66:8083/udp/239.1.1.3:8003
山西影视,http://113.24.136.66:8083/udp/239.1.1.4:8004
山西社会与法治,http://113.24.136.66:8083/udp/239.1.1.5:8005
山西文体生活,http://113.24.136.66:8083/udp/239.1.1.6:8006
晋中综合,http://113.24.136.66:8083/udp/239.1.1.120:8120
晋中公共,http://113.24.136.66:8083/udp/239.1.1.121:8121
运城1台,http://113.24.136.66:8083/udp/239.1.1.123:8123
运城2台,http://113.24.136.66:8083/udp/239.1.1.124:8124
盐湖频道,http://113.24.136.66:8083/udp/239.1.1.125:8125
中国教育电视台1,http://113.24.136.66:8082/udp/239.1.1.65:8065
中国教育电视台2,http://113.24.136.66:8082/udp/239.1.1.66:8066
中国教育电视台4,http://113.24.136.66:8082/udp/239.1.1.67:8067
环球奇观,http://113.24.136.66:8082/udp/239.1.1.98:8098
发现之旅,http://113.24.136.66:8082/udp/239.1.1.103:8103
中学生,http://113.24.136.66:8082/udp/239.1.1.104:8104
纪实人文,http://113.24.136.66:8082/udp/239.1.1.45:8045
金鹰卡通,http://113.24.136.66:8082/udp/239.1.1.61:8061
卡酷少儿,http://113.24.136.66:8082/udp/239.1.1.62:8062
金鹰纪实,http://113.24.136.66:8082/udp/239.1.1.63:8063
哈哈炫动,http://113.24.136.66:8082/udp/239.1.1.64:8064
嘉佳卡通,http://113.24.136.66:8082/udp/239.1.1.68:8068
优漫卡通,http://113.24.136.66:8082/udp/239.1.1.72:8072
魅力足球,http://113.24.136.66:8082/udp/239.1.1.75:8075
生活时尚,http://113.24.136.66:8082/udp/239.1.1.76:8076
茶频道,http://113.24.136.66:8082/udp/239.1.1.77:8077
法治天地,http://113.24.136.66:8082/udp/239.1.1.79:8079
动漫秀场,http://113.24.136.66:8082/udp/239.1.1.80:8080
都市剧场,http://113.24.136.66:8082/udp/239.1.1.81:8081
金色学堂,http://113.24.136.66:8082/udp/239.1.1.82:8082
游戏风云,http://113.24.136.66:8082/udp/239.1.1.83:8083
乐游,http://113.24.136.66:8082/udp/239.1.1.84:8084
东方财经,http://113.24.136.66:8082/udp/239.1.1.85:8085
快乐垂钓,http://113.24.136.66:8082/udp/239.1.1.86:8086
老故事,http://113.24.136.66:8082/udp/239.1.1.87:8087
书画频道,http://113.24.136.66:8082/udp/239.1.1.88:8088
汽摩,http://113.24.136.66:8082/udp/239.1.1.92:8092
百姓健康,http://113.24.136.66:8082/udp/239.1.1.105:8105
中华特产,http://113.24.136.66:8082/udp/239.1.1.106:8106
中国天气,http://113.24.136.66:8082/udp/239.1.1.107:8107
证券服务,http://113.24.136.66:8082/udp/239.1.1.108:8108
车迷频道,http://113.24.136.66:8082/udp/239.1.1.109:8109
生态环境,http://113.24.136.66:8082/udp/239.1.1.110:8110
四海钓鱼,http://113.24.136.66:8082/udp/239.1.1.111:8111
家庭理财,http://113.24.136.66:8082/udp/239.1.1.112:8112
财富天下,http://113.24.136.66:8082/udp/239.1.1.113:8113
优优宝贝,http://113.24.136.66:8082/udp/239.1.1.114:8114
优购物,http://113.24.136.66:8082/udp/239.1.1.115:8115
环球旅游,http://113.24.136.66:8082/udp/239.1.1.116:8116
黄河电视台,http://113.24.136.66:8082/udp/239.1.1.2:8002
山西经济与科技,http://113.24.136.66:8082/udp/239.1.1.3:8003
山西影视,http://113.24.136.66:8082/udp/239.1.1.4:8004
山西社会与法治,http://113.24.136.66:8082/udp/239.1.1.5:8005
山西文体生活,http://113.24.136.66:8082/udp/239.1.1.6:8006
晋中综合,http://113.24.136.66:8082/udp/239.1.1.120:8120
晋中公共,http://113.24.136.66:8082/udp/239.1.1.121:8121
运城1台,http://113.24.136.66:8082/udp/239.1.1.123:8123
运城2台,http://113.24.136.66:8082/udp/239.1.1.124:8124
盐湖频道,http://113.24.136.66:8082/udp/239.1.1.125:8125
湖南经视F,http://118.249.23.5:8989/udp/239.76.245.116:1234
湖南都市F,http://118.249.23.5:8989/udp/239.76.245.117:1234
湖南电视剧F,http://118.249.23.5:8989/udp/239.76.245.118:1234
湖南电影F,http://118.249.23.5:8989/udp/239.76.245.119:1234
湖南娱乐F,http://118.249.23.5:8989/udp/239.76.245.121:1234
湖南国际F,http://118.249.23.5:8989/udp/239.76.245.124:1234
湖南公共F,http://118.249.23.5:8989/udp/239.76.245.123:1234
CGTN英语,http://118.249.23.5:8989/udp/239.76.245.67:1234
CGTN记录,http://118.249.23.5:8989/udp/239.76.245.66:1234
CGTN俄语,http://118.249.23.5:8989/udp/239.76.246.86:1234
CGTN法语,http://118.249.23.5:8989/udp/239.76.246.87:1234
CGTN西班牙语,http://118.249.23.5:8989/udp/239.76.246.88:1234
体育,http://118.249.23.5:8989/udp/239.76.246.136:1234
金鹰卡通F,http://118.249.23.5:8989/udp/239.76.245.120:1234
金鹰纪实F,http://118.249.23.5:8989/udp/239.76.245.122:1234
快乐垂钓F,http://118.249.23.5:8989/udp/239.76.245.127:1234
湖南教育,http://118.249.23.5:8989/udp/239.76.245.233:1234
茶频道,http://118.249.23.5:8989/udp/239.76.245.239:1234
中国教育1,http://118.249.23.5:8989/udp/239.76.245.192:1234
芒果乐搜,http://118.249.23.5:8989/udp/239.76.245.200:1234
芒果乐活,http://118.249.23.5:8989/udp/239.76.245.201:1234
长沙女姓,http://118.249.23.5:8989/udp/239.76.245.23:1234
长沙影视,http://118.249.23.5:8989/udp/239.76.245.204:1234
湘西综合,http://118.249.23.5:8989/udp/239.76.245.208:1234
湘西综合,http://118.249.23.5:8989/udp/239.76.245.209:1234
河南梨园,http://118.249.23.5:8989/udp/239.76.245.179:1234
文物宝库,http://118.249.23.5:8989/udp/239.76.245.180:1234
武术世界,http://118.249.23.5:8989/udp/239.76.245.181:1234
IPTV院线,http://118.249.23.5:8989/udp/239.76.245.217:1234
芒果乐淘,http://118.249.23.5:8989/udp/239.76.245.215:1234
IPTV抗战剧场,http://118.249.23.5:8989/udp/239.76.245.218:1234
IPTV古装剧场,http://118.249.23.5:8989/udp/239.76.245.219:1234
IPTV经典剧场,http://118.249.23.5:8989/udp/239.76.245.221:1234
IPTV家庭剧场,http://118.249.23.5:8989/udp/239.76.245.220:1234
IPTV广场舞,http://118.249.23.5:8989/udp/239.76.245.134:1234
IPTV4k,http://118.249.23.5:8989/udp/239.76.245.35:1234
IPTV电竞,http://118.249.23.5:8989/udp/239.76.245.136:1234
张家界2,http://118.249.23.5:8989/udp/239.76.245.235:1234
张家界综合,http://118.249.23.5:8989/udp/239.76.245.234:1234
CHC动作电影,http://118.249.23.5:8989/udp/239.76.245.243:1234
CHC电影,http://118.249.23.5:8989/udp/239.76.245.242:1234
CHC家庭影院,http://118.249.23.5:8989/udp/239.76.245.241:1234
快乐垂钓,http://118.249.23.5:8989/udp/239.76.246.5:1234
凤凰资讯,http://118.249.23.5:8989/udp/239.76.246.8:1234
凤凰中文,http://118.249.23.5:8989/udp/239.76.246.7:1234
IPTV故事频道,http://118.249.23.5:8989/udp/239.76.246.41:1234
IPTV戏曲频道,http://118.249.23.5:8989/udp/239.76.246.40:1234
IPTV健康之路,http://118.249.23.5:8989/udp/239.76.246.42:1234
CGTN阿拉伯语,http://118.249.23.5:8989/udp/239.76.246.97:1234
湖南经视,http://118.249.23.5:8989/udp/239.76.246.103:1234
湖南国际,http://118.249.23.5:8989/udp/239.76.246.102:1234
湖南都市,http://118.249.23.5:8989/udp/239.76.246.104:1234
湖南娱乐,http://118.249.23.5:8989/udp/239.76.246.105:1234
湖南电影,http://118.249.23.5:8989/udp/239.76.246.106:1234
湖南公共,http://118.249.23.5:8989/udp/239.76.246.109:1234
湖南电视剧,http://118.249.23.5:8989/udp/239.76.246.108:1234
金鹰卡通,http://118.249.23.5:8989/udp/239.76.246.107:1234
金鹰纪实,http://118.249.23.5:8989/udp/239.76.246.110:1234
长沙政法,http://118.249.23.5:8989/udp/239.76.246.122:1234
长沙新闻,http://118.249.23.5:8989/udp/239.76.246.121:1234
IPTV芒果互娱,http://118.249.23.5:8989/udp/239.76.246.126:1234
健康电视,http://118.249.23.5:8989/udp/239.76.246.127:1234
欢笑剧场4K,http://118.249.23.5:8989/udp/239.76.246.130:1234
都市剧场,http://118.249.23.5:8989/udp/239.76.246.215:1234
极速汽车,http://118.249.23.5:8989/udp/239.76.246.133:1234
动漫秀场,http://118.249.23.5:8989/udp/239.76.246.131:1234
游戏风云,http://118.249.23.5:8989/udp/239.76.246.132:1234
凤凰中文,http://118.249.23.5:8989/udp/239.76.246.134:1234
凤凰中文,http://118.249.23.5:8989/udp/239.76.253.135:9000
凤凰资讯,http://118.249.23.5:8989/udp/239.76.253.134:9000
凤凰资讯,http://118.249.23.5:8989/udp/239.76.246.135:1234
体育,http://118.249.23.5:8989/udp/239.76.253.136:9000
全纪实,http://118.249.23.5:8989/udp/239.76.246.137:1234
法治天地,http://118.249.23.5:8989/udp/239.76.246.138:1234
生活时尚,http://118.249.23.5:8989/udp/239.76.246.223:1234
浏阳,http://118.249.23.5:8989/udp/239.76.248.6:1234
常德综合,http://118.249.23.5:8989/udp/239.76.248.10:1234
常德公共,http://118.249.23.5:8989/udp/239.76.248.11:1234
衡阳综合,http://118.249.23.5:8989/udp/239.76.248.13:1234
衡阳公共,http://118.249.23.5:8989/udp/239.76.248.14:1234
娄底综合,http://118.249.23.5:8989/udp/239.76.248.18:1234
娄底公共,http://118.249.23.5:8989/udp/239.76.248.19:1234
张家界综合,http://118.249.23.5:8989/udp/239.76.252.234:9000
张家界2,http://118.249.23.5:8989/udp/239.76.252.235:9000
LDETV,http://118.249.23.5:8989/udp/239.76.248.20:1234
XNXTV,http://118.249.23.5:8989/udp/239.76.248.21:1234
邵阳新闻,http://118.249.23.5:8989/udp/239.76.248.23:1234
永州新闻,http://118.249.23.5:8989/udp/239.76.248.57:1234
怀化综合,http://118.249.23.5:8989/udp/239.76.255.12:9000
IPTV院线,http://118.249.23.5:8989/udp/239.76.252.217:9000
IPTV抗战剧场,http://118.249.23.5:8989/udp/239.76.252.218:9000
IPTV古装剧场,http://118.249.23.5:8989/udp/239.76.252.219:9000
IPTV经典剧场,http://118.249.23.5:8989/udp/239.76.252.221:9000
IPTV家庭剧场,http://118.249.23.5:8989/udp/239.76.252.220:9000
IPTV戏曲频道,http://118.249.23.5:8989/udp/239.76.253.40:9000
IPTV故事频道,http://118.249.23.5:8989/udp/239.76.253.41:9000
IPTV健康之路,http://118.249.23.5:8989/udp/239.76.253.42:9000
IPTV综艺纪实,http://118.249.23.5:8989/udp/239.76.254.111:9000
IPTV精选热播,http://118.249.23.5:8989/udp/239.76.254.110:9000
IPTV搞笑动画,http://118.249.23.5:8989/udp/239.76.254.207:9000
IPTV甜宠剧场,http://118.249.23.5:8989/udp/239.76.254.109:9000
IPTV5hd,http://118.249.23.5:8989/udp/239.76.252.222:9000
金色夕阳,http://118.249.23.5:8989/udp/239.76.254.43:9000
第一剧场,http://118.249.23.5:8989/udp/239.76.254.49:9000
风云足球,http://118.249.23.5:8989/udp/239.76.254.52:9000
风云音乐,http://118.249.23.5:8989/udp/239.76.254.51:9000
风云剧场,http://118.249.23.5:8989/udp/239.76.254.50:9000
女姓时尚,http://118.249.23.5:8989/udp/239.76.254.55:9000
央视文化精品,http://118.249.23.5:8989/udp/239.76.254.56:9000
世界地理,http://118.249.23.5:8989/udp/239.76.254.57:9000
兵器科技,http://118.249.23.5:8989/udp/239.76.254.59:9000
央视台球,http://118.249.23.5:8989/udp/239.76.254.58:9000
怀旧剧场,http://118.249.23.5:8989/udp/239.76.254.53:9000
电视指南,http://118.249.23.5:8989/udp/239.76.254.61:9000
央视高尔夫,http://118.249.23.5:8989/udp/239.76.254.62:9000
北京少儿,http://118.249.23.5:8989/udp/239.76.254.81:9000
快乐垂钓,http://118.249.23.5:8989/udp/239.76.253.5:9000
IPTV戏剧,http://118.249.23.5:8989/udp/239.76.253.40:9000
IPTV故事,http://118.249.23.5:8989/udp/239.76.253.41:9000
IPTV健康之路,http://118.249.23.5:8989/udp/239.76.253.42:9000
CGTN俄语,http://118.249.23.5:8989/udp/239.76.253.86:9000
